1462518004907,0.9163807,5.911284,7.6027875
1462518004907,0.9163807,5.911284,7.6027875
1462518004908,0.9163807,5.911284,7.6027875
1462518004908,0.9163807,5.911284,7.6027875
1462518004926,0.8822633,5.9561753,7.6943655
1462518004948,0.6338649,5.7149596,7.78355
1462518004966,0.6619968,5.799355,7.6345105
1462518004987,0.7625532,5.8280854,7.7087307
1462518005008,0.84335756,5.844845,7.7943234
1462518005026,0.8086416,5.697003,7.74225
1462518005047,0.91458505,5.81372,7.5213847
1462518005066,1.0097545,5.9202623,7.3807254
1462518005086,1.0319009,5.9980736,7.5201874
1462518005106,1.0809821,6.0980315,7.802105
1462518005126,0.86011696,6.007052,8.020576
1462518005146,0.62967503,5.861604,7.921815
1462518005167,0.57400984,5.9304376,7.597999
1462518005188,0.6931214,6.0968347,7.4711065
1462518005206,0.60932434,5.9561753,7.351396
1462518005226,0.7338228,5.9926867,7.620744
1462518005246,0.79128367,6.0291986,7.7811556
1462518005267,0.789488,6.0118403,7.9367785
1462518005286,0.81522566,6.0441623,7.5692687
1462518005306,0.84096336,6.165668,7.0832458
1462518005326,0.7386112,6.005855,7.153276
1462518005348,0.7074866,5.9639564,7.410054
1462518005368,0.7236475,6.0381765,7.3807254
1462518005386,0.7015011,6.135142,7.5405383
1462518005406,0.75477207,6.0926447,7.7967176
1462518005427,0.6560113,5.8987145,7.639299
1462518005446,0.6619968,5.9609637,7.4711065
1462518005466,0.7212533,6.0716953,7.4351935
1462518005487,0.65242,5.9507885,7.6608467
1462518005506,0.6135142,5.796961,7.785944
1462518005528,0.47764325,6.023213,7.589619
1462518005548,0.6278794,6.169858,7.510012
1462518005566,0.4878186,5.9543796,7.462128
1462518005587,0.3561375,5.7658362,7.4866686
1462518005606,0.3250129,5.8484364,7.518392
1462518005627,0.53330845,6.0280013,7.61835
1462518005646,0.61530983,6.0285997,8.071452
1462518005667,0.439336,5.8574142,8.095394
1462518005686,0.40880993,5.9370217,7.7410526
1462518005708,0.29029694,5.8226986,7.3507977
1462518005728,0.2693477,5.873575,7.265205
1462518005746,0.48003745,6.073491,7.555502
1462518005766,0.4878186,6.0704985,8.108562
1462518005787,0.3357868,5.949591,8.432379
1462518005806,0.29807812,5.805939,8.265982
1462518005826,0.08379706,5.7395,7.675811
1462518005847,0.062249243,5.839458,7.4561424
1462518005867,0.04070143,5.819107,7.466318
1462518005889,-0.01616086,5.7400985,7.4926543
1462518005909,-0.12389994,5.3384714,7.1251445
1462518005942,-0.49320555,4.2024226,6.329072
1462518005946,-0.6943185,3.1705215,6.583456
1462518005967,0.4890157,5.7263317,8.837597
1462518005987,0.6099229,5.4964886,10.250176
1462518006006,0.8535329,4.9338512,11.033679
1462518006027,0.0664391,3.86903,9.650429
1462518006047,0.4914099,4.361637,9.225458
1462518006068,0.1400608,4.642956,7.9272017
1462518006089,-0.18974048,4.76087,6.950966
1462518006107,-0.29568392,4.5579615,6.606201
1462518006127,-0.34715924,4.784812,5.7616463
1462518006147,0.5674258,7.6243353,4.1940427
1462518006167,1.9955671,8.007407,5.048773
1462518006187,3.1591492,5.422867,8.297106
1462518006207,1.8082209,4.485537,9.689334
1462518006227,0.96546185,4.1820717,9.510966
1462518006249,0.89064306,3.8235402,9.561244
1462518006269,0.93732995,3.657143,9.424176
1462518006287,1.0163386,3.638588,9.25359
1462518006307,1.3706805,3.807978,9.065644
1462518006328,1.3102269,3.614646,9.176376
1462518006347,1.4155718,3.4039562,9.88925
1462518006367,1.4826094,3.4141316,10.212467
1462518006387,1.6400281,3.551798,9.800066
1462518006407,1.6053122,3.4739866,8.875904
1462518006429,1.2300211,3.1627405,8.727464
1462518006449,1.1911154,3.0142999,9.187749
1462518006467,1.2270284,3.1256304,9.159617
1462518006487,1.3964181,3.2788591,8.788516
1462518006508,1.3431472,3.2513258,8.874108
1462518006527,1.158195,3.0639796,9.372103
1462518006547,1.1755531,3.0831332,9.758167
1462518006567,1.2773066,3.1160536,9.553463
1462518006587,1.3192052,3.1190462,9.389461
1462518006609,1.4197617,3.0280666,9.056067
1462518006629,1.5227122,3.0178912,8.8884735
1462518006647,1.4030021,2.903568,8.789114
1462518006667,1.3808558,2.908955,8.930971
1462518006688,1.3132197,2.8772318,8.795698
1462518006707,1.3431472,2.9083564,8.930971
1462518006727,1.5209166,2.9640217,8.988432
1462518006748,1.4927847,2.9652188,9.017162
1462518006767,1.4766239,2.961029,9.072228
1462518006789,1.6118963,3.0921116,9.108142
1462518006809,1.4945804,3.052607,8.995016
1462518006827,1.3371617,2.9706059,9.226056
1462518006847,1.3084313,2.9682117,9.637859
1462518006868,1.3443443,2.9855695,9.5492735
1462518006887,1.3347675,2.9406781,9.106346
1462518006907,1.2952632,2.9233203,8.795698
1462518006928,1.4155718,3.0017304,8.74961
1462518006947,1.5424645,3.1142578,8.970475
1462518006969,1.4736311,2.9945478,9.0794115
1462518006990,1.2569559,2.870648,9.01417
1462518007007,1.2000936,2.8634653,9.178771
1462518007028,1.2108675,2.8299465,9.299079
1462518007048,1.3718776,2.8790276,9.006987
1462518007068,1.489792,3.0909145,8.520366
1462518007088,1.54845,3.0418332,8.457518
1462518007108,1.4646529,3.084929,8.752005
1462518007128,1.5167267,3.1124623,8.995614
1462518007149,1.4269443,2.9562407,9.376891
1462518007170,1.6950948,3.2208,9.356541
1462518007188,1.9662381,3.5248635,9.886856
1462518007208,1.5705963,3.2962172,10.118495
1462518007228,1.0223241,2.8299465,9.466674
1462518007249,1.1923125,3.0029275,8.931569
1462518007268,1.7112557,3.8121676,9.437943
1462518007288,1.5478514,3.915717,9.618107
1462518007310,1.2162545,3.5087025,8.744822
1462518007329,0.7224504,3.1310172,7.3071036
1462518007350,0.8690952,3.958214,7.916428
1462518007369,0.88765025,4.084508,7.538144
1462518007388,0.80564886,4.276643,8.143278
1462518007408,0.700304,4.110844,8.173206
1462518007428,0.7326257,4.313753,8.001422
1462518007448,1.1546037,4.931457,7.780557
1462518007468,1.4347254,5.434838,7.928399
1462518007488,1.4502877,5.1864395,7.933786
1462518007510,1.1671734,4.832696,7.921815
1462518007530,0.36870706,5.1158104,7.741651
1462518007548,0.095768064,5.057751,7.1700354
1462518007568,0.09876082,4.583101,7.844003
1462518007588,-0.12090719,3.5865142,8.374319
1462518007608,-0.7230489,2.8766334,8.51019
1462518007628,-0.8798691,3.4811692,10.22384
1462518007649,-0.6500258,3.2160115,10.218452
1462518007668,-0.58538234,2.44029,7.1125746
1462518007690,-0.4201824,4.175488,5.752668
1462518007710,0.87089086,4.618415,4.1036615
1462518007728,1.9991584,4.036624,4.020463
1462518007749,3.3476925,3.9773676,10.653599
1462518007769,2.7150247,3.9378633,16.382324
1462518007790,1.6256629,4.1425676,15.515025
1462518007808,-0.9959879,0.3573346,11.814188
1462518007829,-0.46148238,1.5275006,9.466075
1462518007848,-0.81642276,2.7754784,5.628768
1462518007870,0.26515785,4.607043,1.388637
1462518007890,-0.3728969,1.8842367,2.2242134
1462518007908,-1.2276269,1.2976574,4.371214
1462518007928,-0.3609259,1.4957775,11.449073
1462518007949,1.661576,1.8555063,13.293805
1462518007968,3.1759086,2.4785974,10.714052
1462518007988,3.9091327,3.5877113,7.1700354
1462518008009,1.2144588,3.6541502,7.2687964
1462518008028,2.168548,2.019509,6.974908
1462518008051,2.0219033,0.8062474,9.900622
1462518008070,0.7673417,1.2982559,10.033501
1462518008089,0.96905315,0.64823014,11.560403
