1462487326021,-1.1330559,3.1549592,8.544308
1462487326027,-1.2635399,3.2573113,8.072051
1462487326038,-1.1935096,3.3931823,7.9278
1462487326047,-1.049259,3.5380316,7.9367785
1462487326061,-0.9816227,3.627814,7.9074497
1462487326071,-0.94092125,3.6804867,7.968502
1462487326078,-0.8631097,3.7116113,8.082227
1462487326089,-0.79487497,3.7720647,8.106169
1462487326098,-0.7020996,3.870227,8.099585
1462487326107,-0.66139823,3.9145198,8.247426
1462487326123,-0.6979098,3.870227,8.534731
1462487326128,-0.8158242,3.7660792,8.910022
1462487326141,-0.9564836,3.6290112,9.231443
1462487326159,-1.335366,3.301604,9.522339
1462487326179,-1.5011644,3.2004492,9.583989
1462487326199,-1.7555484,3.016694,9.461885
1462487326219,-1.7788919,3.1106665,8.768166
1462487326242,-1.5472529,3.4757824,8.34918
1462487326259,-1.3377602,3.603872,8.549694
1462487326279,-1.1641805,3.4584243,8.456321
1462487326299,-1.0229226,3.555988,8.544906
1462487326319,-0.89662856,3.4769795,8.974665
1462487326339,-0.8702923,3.3722332,8.683171
1462487326359,-1.2497733,3.080739,7.997831
1462487326379,-0.4890157,4.0821137,8.623915
1462487326399,0.3286042,4.7483006,7.615357
1462487326423,-0.5129577,3.9366663,7.350199
1462487326448,0.5943606,4.994903,9.12131
1462487326459,1.0229226,3.9857473,11.258734
1462487326480,-0.6386533,-0.61770403,11.950059
1462487326499,1.584363,4.7339354,7.7428484
1462487326519,3.6529531,8.361151,0.18495208
1462487326540,5.635352,4.7656584,2.8329391
1462487326559,3.8379054,4.1922474,7.772177
1462487326579,5.230732,4.015076,7.3507977
1462487326603,6.364985,4.8506527,5.5539494
1462487326620,5.716755,5.0092683,4.549582
1462487326639,2.067393,3.5104983,4.010886
1462487326660,1.4443022,2.5887306,4.784812
1462487326679,0.30945057,1.6130934,5.53719
1462487326701,0.3477578,-1.2551602,5.701193
1462487326724,4.9296613,-0.8050503,6.0770826
1462487326743,11.172543,3.027468,8.656835
1462487326763,8.833407,0.5117606,7.183802
1462487326785,6.3578024,-0.9487024,3.13401
1462487326800,7.1125746,-1.328782,3.954024
1462487326820,9.347562,-0.09876082,6.031593
1462487326842,11.285069,0.8218097,6.8121023
1462487326860,12.474389,1.8351556,6.4607534
1462487326879,11.03727,1.4101849,7.7105265
1462487326899,9.021951,1.1234791,9.231443
1462487326919,8.661025,1.8908207,9.974244
1462487326939,9.419388,2.883816,9.019556
1462487326963,9.584588,3.5482068,4.683657
1462487326979,9.988609,4.63278,5.270835
1462487326999,10.667366,4.630386,7.5968018
1462487327020,9.76535,4.477157,7.392098
1462487327039,9.647436,3.9917328,10.254965
1462487327059,9.085996,5.197812,8.695142
1462487327080,9.235633,5.781399,9.101558
1462487327099,8.137293,5.9956794,9.043498
1462487327119,6.4248405,6.3584013,8.15525
1462487327143,5.321712,6.4751186,7.6015906
1462487327159,5.1547165,6.6187706,7.0156097
1462487327179,4.935647,6.747459,6.2351
1462487327200,5.0505686,7.302315,5.4737434
1462487327219,4.9536033,7.5333557,4.68246
1462487327239,4.4514194,7.4992385,4.349666
1462487327260,4.586692,7.152079,5.2899885
1462487327279,5.5288105,6.6923923,7.327454
1462487327301,6.5858502,6.143522,8.656237
1462487327325,7.439383,5.4204726,7.9870567
1462487327344,9.933543,6.178836,8.664018
1462487327361,16.83004,8.330027,14.146141
1462487327383,19.519327,8.509591,17.430387
1462487327404,19.607914,5.0679264,19.542671
1462487327423,19.329588,0.40342298,14.331093
1462487327444,13.5775175,-1.8800468,8.007407
