1462487070762,1.7232267,3.306991,10.19092
1462487070762,1.7232267,3.306991,10.19092
1462487070763,1.7232267,3.306991,10.19092
1462487070763,1.7232267,3.306991,10.19092
1462487070763,1.7232267,3.306991,10.19092
1462487070763,1.7232267,3.306991,10.19092
1462487070763,1.7232267,3.306991,10.19092
1462487070763,1.7232267,3.306991,10.19092
1462487070763,1.7232267,3.306991,10.19092
1462487070770,1.5711949,3.5260606,9.194333
1462487070790,1.4993688,3.8043866,8.265383
1462487070813,1.6849195,4.1293993,7.800309
1462487070835,1.5705963,4.38917,8.169615
1462487070850,1.5969325,4.1383777,9.898827
1462487070871,1.3838485,3.3686419,9.91439
1462487070890,1.0941502,3.5733461,8.227076
1462487070912,0.7769185,4.437054,6.6385226
1462487070935,1.6412252,6.0064535,7.2394676
1462487070953,2.236783,5.522825,8.144476
1462487070971,1.5508442,4.2634745,8.879496
1462487070992,1.857302,4.5100775,7.339425
1462487071011,2.369661,6.1100025,4.8386817
1462487071031,3.8337154,6.019622,6.2883706
1462487071051,3.9252937,5.243302,7.1604586
1462487071070,2.882619,5.6239796,7.2831616
1462487071091,2.2212207,5.6946087,6.9383965
1462487071114,2.3361423,5.0523643,6.6504936
1462487071131,2.3971944,4.699818,7.675811
1462487071151,3.0903158,5.3007627,7.5824366
1462487071171,3.833117,5.711368,7.08564
1462487071191,3.7181952,5.6640825,7.455544
1462487071211,5.7987566,5.6419363,8.513782
1462487071231,7.153875,6.669049,6.6774287
1462487071251,4.909311,5.767632,6.3524156
1462487071270,1.9003977,4.9865236,6.1117983
1462487071294,-0.83018947,4.1701007,5.370793
1462487071311,-0.97862995,3.0651767,6.154894
1462487071331,1.5167267,2.184709,7.9289975
1462487071351,3.0232782,1.6310499,8.629301
1462487071371,3.2040405,1.9141643,6.3470287
1462487071391,2.5252843,1.1988965,4.2155905
1462487071411,1.9931729,1.3964181,6.6720414
1462487071432,3.6409822,0.44532153,5.6407394
1462487071451,3.8307228,0.44831428,6.2865753
1462487071476,2.984971,-0.43035775,8.5383215
1462487071492,2.7335799,-1.4957775,7.6530657
1462487071513,3.5996823,-1.0450691,4.8973393
1462487071533,4.824915,-0.95109665,3.807978
1462487071551,6.154894,-1.726818,4.743512
1462487071574,7.6865845,-2.657564,5.6898203
1462487071594,7.2747817,-3.1106665,9.69951
1462487071613,7.083844,-3.5895069,9.36492
1462487071633,6.6480994,-3.70802,7.323863
1462487071659,6.673837,-4.5022964,6.523601
1462487071673,7.3322425,-5.1762643,5.810129
1462487071694,8.206725,-5.48332,6.369175
1462487071713,8.883685,-5.521628,7.9092455
1462487071735,9.238626,-5.949591,8.39467
1462487071757,9.143456,-6.577471,7.751228
1462487071774,9.027936,-7.5052238,7.542334
1462487071795,8.788516,-6.84203,6.991069
1462487071812,9.281721,-6.166865,6.5307837
1462487071840,10.645219,-5.6377463,7.304111
1462487071854,10.890625,-5.5617304,7.5722613
1462487071874,10.6158905,-5.449203,7.358579
1462487071894,9.970653,-4.911705,6.4457893
1462487071912,10.247782,-4.6537294,5.9268465
1462487071934,10.111911,-4.687248,5.521628
1462487071955,9.503783,-4.5022964,4.7285485
1462487071974,9.0554695,-4.667496,4.0162735
1462487071995,9.001001,-5.1960163,3.66672
1462487072018,9.243414,-6.2524576,3.9606082
1462487072034,9.249998,-6.9820905,4.3688197
1462487072055,8.910022,-7.0940194,4.3807907
